  log t (yr) = 8.1
--------------------------------------------------------------------------------
 m      Teff     g    log L   Mv     Mr     Mi     Mj     Mh     Mk     Ml'     Mm
--------------------------------------------------------------------------------
 0.030 1817.  4.756  -3.86  22.77  19.78  16.83  12.15  11.36  11.07   9.84  10.44
 0.040 2170.  4.848  -3.52  20.02  17.89  15.19  11.25  10.57  10.23   9.36   9.86
 0.050 2434.  4.900  -3.27  18.01  16.34  13.94  10.69  10.05   9.70   9.02   9.41
 0.055 2532.  4.919  -3.18  17.30  15.75  13.47  10.49   9.86   9.52   8.89   9.23
 0.060 2616.  4.932  -3.10  16.70  15.23  13.07  10.31   9.69   9.35   8.77   9.08
 0.070 2748.  4.952  -2.97  15.80  14.44  12.46  10.03   9.42   9.09   8.56   8.82
 0.072 2770.  4.954  -2.94  15.65  14.31  12.35   9.98   9.36   9.04   8.52   8.77
 0.075 2802.  4.957  -2.91  15.44  14.12  12.20   9.90   9.29   8.97   8.47   8.71
 0.080 2844.  4.964  -2.86  15.17  13.88  12.01   9.80   9.20   8.88   8.39   8.62
 0.090 2919.  4.972  -2.77  14.67  13.44  11.66   9.61   9.01   8.69   8.24   8.44
 0.100 2982.  4.972  -2.69  14.26  13.07  11.37   9.42   8.83   8.52   8.09   8.27
 0.110 3030.  4.976  -2.62  13.95  12.79  11.14   9.28   8.68   8.38   7.97   8.14
 0.130 3115.  4.971  -2.50  13.40  12.29  10.74   8.99   8.40   8.11   7.72   7.88
 0.150 3191.  4.972  -2.40  12.94  11.87  10.40   8.76   8.18   7.89   7.53   7.67
 0.175 3251.  4.966  -2.29  12.55  11.51  10.09   8.52   7.94   7.66   7.32   7.45
 0.200 3298.  4.955  -2.20  12.21  11.20   9.82   8.30   7.72   7.44   7.12   7.25
 0.250 3374.  4.938  -2.04  11.70  10.72   9.39   7.94   7.36   7.10   6.80   6.92
 0.300 3429.  4.923  -1.92  11.30  10.34   9.06   7.64   7.07   6.81   6.53   6.66
 0.350 3477.  4.902  -1.81  10.95  10.01   8.75   7.38   6.81   6.56   6.29   6.42
 0.400 3533.  4.872  -1.69  10.58   9.66   8.44   7.11   6.53   6.29   6.04   6.17
 0.450 3602.  4.836  -1.57  10.19   9.29   8.11   6.82   6.25   6.02   5.79   5.92
 0.500 3687.  4.789  -1.44   9.75   8.87   7.75   6.51   5.93   5.72   5.52   5.66
 0.570 3883.  4.730  -1.23   9.01   8.18   7.19   6.05   5.43   5.27   5.15   5.31
 0.600 3962.  4.715  -1.16   8.74   7.93   7.00   5.90   5.27   5.12   5.03   5.19
 0.620 4007.  4.705  -1.12   8.58   7.77   6.88   5.80   5.17   5.03   4.95   5.12
 0.700 4225.  4.650  -0.92   7.84   7.08   6.34   5.37   4.75   4.65   4.61   4.79
 0.750 4423.  4.622  -0.78   7.29   6.56   5.96   5.10   4.51   4.43   4.41   4.58
 0.800 4604.  4.589  -0.65   6.81   6.13   5.62   4.84   4.30   4.23   4.21   4.37
 0.850 4772.  4.554  -0.53   6.39   5.77   5.30   4.58   4.09   4.03   4.02   4.17
 0.900 4952.  4.521  -0.40   5.99   5.43   4.99   4.33   3.89   3.83   3.83   3.96
 0.950 5114.  4.490  -0.29   5.64   5.12   4.71   4.10   3.70   3.65   3.65   3.77
 1.000 5271.  4.457  -0.18   5.32   4.84   4.45   3.89   3.52   3.48   3.48   3.58
 1.050 5426.  4.420  -0.08   5.00   4.55   4.19   3.67   3.33   3.29   3.30   3.39
 1.100 5580.  4.385   0.03   4.71   4.29   3.94   3.46   3.15   3.12   3.13   3.21
 1.150 5731.  4.352   0.13   4.44   4.04   3.72   3.27   2.99   2.95   2.97   3.04
 1.200 5888.  4.325   0.22   4.19   3.82   3.51   3.10   2.84   2.81   2.82   2.89
 1.300 6232.  4.285   0.39   3.72   3.40   3.13   2.78   2.57   2.55   2.57   2.61
 1.400 6642.  4.275   0.55   3.32   3.05   2.82   2.54   2.38   2.36   2.38   2.41
